Code,Year,Fossil fuels per capita (kWh),Renewables per capita (kWh - equivalent),Primary energy consumption per capita (kWh/person)
CHL,2004,16956.959,4178.066,21135.023
CHL,2005,16897.705,4881.9663,21779.67
CHL,2006,17828.438,5195.8013,23024.238
CHL,2007,18914.086,4352.228,23266.312
CHL,2008,18098.72,4786.539,22885.26
CHL,2009,17361.855,4833.6,22195.455
CHL,2010,17792.684,4245.5137,22038.197
CHL,2011,19564.852,4150.789,23715.643
CHL,2012,19705.863,4353.8335,24059.701
CHL,2013,19655.285,4441.6465,24096.934
CHL,2014,18660.766,4721.649,23382.414
CHL,2015,18618.932,5077.6196,23696.555
CHL,2016,19728.814,4842.0093,24570.826
CHL,2017,18950.518,5471.8364,24422.355
CHL,2018,18936.752,6093.0884,25029.842
CHL,2019,19201.5,6111.925,25313.426
CHL,2020,17121.945,6191.467,23313.412
CHL,2021,17422.055,6287.5103,23709.566
CHN,1965,2031.997,90.26859,2122.2656
CHN,1966,2157.3733,89.495544,2246.8687
CHN,1967,1897.1613,75.31707,1972.4785
CHN,1968,1856.8943,86.66061,1943.555
CHN,1969,2216.546,85.818375,2302.3645
CHN,1970,2784.833,86.41278,2871.2456
CHN,1971,3218.5413,101.9526,3320.4941
CHN,1972,3385.7952,112.924576,3498.7197
CHN,1973,3491.1692,123.514275,3614.6833
CHN,1974,3517.504,137.0211,3654.5251
CHN,1975,3880.876,140.91653,4021.7927
CHN,1976,4028.6663,140.61176,4169.278
CHN,1977,4337.805,144.72818,4482.5337
CHN,1978,4715.767,133.8227,4849.5903
CHN,1979,4779.77,148.28004,4928.0503
CHN,1980,4738.909,175.2486,4914.1587
CHN,1981,4582.6865,194.25414,4776.941
CHN,1982,4693.545,217.11359,4910.6587
CHN,1983,4898.982,248.2776,5147.26
CHN,1984,5198.792,245.85036,5444.6426
CHN,1985,5543.2563,257.6671,5800.9233
CHN,1986,5719.7026,259.40524,5979.1084
CHN,1987,6066.88,269.6542,6336.5337
CHN,1988,6402.3374,289.28363,6691.6216
CHN,1989,6599.2646,308.64734,6907.9116
CHN,1990,6555.6426,325.01965,6880.6626
CHN,1991,6807.203,315.14822,7122.351
CHN,1992,7084.351,327.04276,7411.3955
CHN,1993,7528.586,376.28372,7908.6753
CHN,1994,7876.5693,412.2176,8323.469
CHN,1995,7996.816,472.0031,8498.712
CHN,1996,8390.287,456.71677,8880.126
CHN,1997,8362.765,475.66528,8871.482
CHN,1998,8311.814,478.8812,8822.785
CHN,1999,8565.098,470.54813,9069.434
CHN,2000,8769.296,528.0704,9334.937
CHN,2001,9110.631,648.48035,9797.8125
CHN,2002,9881.281,665.8629,10602.087
CHN,2003,11529.113,650.62213,12273.32
CHN,2004,13365.722,799.40796,14272.745
CHN,2005,15107.3125,895.05786,16114.158
CHN,2006,16459.682,979.093,17552.816
CHN,2007,17743.492,1083.9487,18955.008
CHN,2008,18000.248,1421.8021,19560.701
CHN,2009,18734.283,1406.6,20281.068
CHN,2010,19761.545,1641.2845,21550.486
CHN,2011,21282.957,1635.6511,23088.703
CHN,2012,21646.723,2034.3783,23870.404
CHN,2013,22181.277,2203.7427,24596.934
CHN,2014,22334.355,2564.515,25148.887
CHN,2015,22267.096,2730.9414,25315.799
CHN,2016,22249.852,2950.9333,25591.42
CHN,2017,22671.857,3194.3933,26315.52
CHN,2018,23208.959,3486.709,27224.191
CHN,2019,23696.35,3800.2761,28116.959
CHN,2020,24024.26,4097.609,28769.54
CHN,2021,25403.43,4590.171,30711.195
COL,1965,4290.81,573.4036,4864.214
COL,1966,4531.11,618.8964,5150.006
COL,1967,4662.5215,670.9573,5333.479
COL,1968,4744.012,727.7727,5471.785
COL,1969,4639.856,788.5357,5428.392
COL,1970,4921.7686,856.143,5777.9116
COL,1971,4662.785,887.34326,5550.1284
COL,1972,5132.4214,960.77185,6093.193
COL,1973,4931.8076,1022.3552,5954.163
COL,1974,5391.53,1135.3912,6526.9214
COL,1975,5271.1436,1255.4252,6526.568
COL,1976,5363.3755,1291.5249,6654.901
COL,1977,5368.4497,1289.4327,6657.883
COL,1978,5514.93,1453.8987,6968.8286
COL,1979,5679.6807,1559.741,7239.4214
COL,1980,5542.262,1659.6871,7201.9497
COL,1981,5601.2925,1600.0603,7201.3525
COL,1982,5691.407,1671.1277,7362.5347
COL,1983,5911.1533,1646.9178,7558.0713
COL,1984,5798.1885,1795.0222,7593.2104
COL,1985,5837.844,1888.4607,7726.305
COL,1986,5689.2397,2133.852,7823.093
COL,1987,6052.9653,2274.2273,8327.192
COL,1988,5818.5103,2347.599,8166.109
COL,1989,5910.2383,2508.1848,8418.424
COL,1990,5201.8916,2520.7388,7722.631
COL,1991,5364.652,2489.8667,7854.519
COL,1992,6046.185,1973.2081,8019.393
COL,1993,6258.63,2415.5269,8674.156
COL,1994,6418.7466,2725.95,9144.696
COL,1995,6437.8296,2672.08,9109.909
COL,1996,6295.2085,2891.6462,9186.8545
COL,1997,6744.8613,2537.1511,9282.013
COL,1998,6711.269,2443.5574,9154.827
COL,1999,5730.782,2620.48,8351.263
COL,2000,5634.717,2364.1506,7998.868
COL,2001,5379.9644,2372.6467,7752.6113
COL,2002,5126.2827,2489.9368,7616.219
COL,2003,5175.5303,2594.2683,7769.7983
COL,2004,5109.6753,2692.0056,7801.681
COL,2005,5013.678,2706.0298,7719.708
COL,2006,5608.6543,2907.723,8516.378
COL,2007,5469.6494,2968.9229,8438.573
COL,2008,5955.4404,3059.9507,9015.392
COL,2009,5995.4546,2741.441,8736.896
COL,2010,6347.9575,2732.4924,9080.45
COL,2011,6082.169,3205.8079,9287.976
COL,2012,6706.0933,3119.1282,9825.223
COL,2013,6908.5757,2874.8784,9783.454
COL,2014,7290.7764,2886.8523,10177.629
COL,2015,7338.5913,2856.958,10195.549
COL,2016,7657.623,2935.1243,10592.748
COL,2017,7083.538,3462.001,10545.54
COL,2018,7174.588,3376.2068,10550.795
COL,2019,7487.45,3192.178,10679.629
COL,2020,6544.9517,2909.3535,9454.305
COL,2021,6946.8535,3424.7437,10371.598
HRV,1990,18302.664,2308.5813,20611.246
HRV,1991,13916.607,3589.6296,17506.238
HRV,1992,14097.455,2684.0889,16781.543
HRV,1993,14709.022,2820.075,17529.098
HRV,1994,14269.982,3338.6519,17608.633
HRV,1995,14773.343,3499.1038,18272.445
HRV,1996,14912.375,4892.7437,19805.117
HRV,1997,16141.165,3674.862,19816.027
HRV,1998,17360.19,3824.7217,21184.91
HRV,1999,17462.223,4705.9067,22168.127
HRV,2000,17031.225,4195.8687,21227.094
HRV,2001,17844.629,4681.0244,22525.654
HRV,2002,18859.072,3809.632,22668.705
HRV,2003,20284.34,3548.168,23832.51
HRV,2004,19927.602,4950.5176,24878.121
HRV,2005,20106.621,4564.725,24671.346
HRV,2006,20154.234,4282.2764,24436.512
HRV,2007,21566.877,3044.1472,24618.016
HRV,2008,20803.086,3738.196,24550.625
HRV,2009,19509.365,4774.345,24304.496
HRV,2010,18871.111,5910.5103,24781.623
HRV,2011,18336.824,3358.2168,21704.26
HRV,2012,16805.686,3340.6604,20222.328
HRV,2013,16330.912,5880.3105,22296.148
HRV,2014,16029.382,6302.5723,22411.951
HRV,2015,16542.156,4784.459,21392.668
HRV,2016,17071.955,5353.723,22428.465
HRV,2017,18023.05,4583.456,22608.02
HRV,2018,17210.01,6307.8027,23593.492
HRV,2019,17580.95,5443.6094,23200.73
HRV,2020,16504.225,5614.0483,22304.45
HRV,2021,17358.81,6921.5317,24481.988
CYP,1965,7581.157,0.0,7581.158
CYP,1966,8575.083,0.0,8575.083
CYP,1967,9219.807,0.0,9219.808
CYP,1968,10162.369,0.0,10162.37
CYP,1969,11918.084,0.0,11918.084
CYP,1970,12491.854,0.0,12491.854
CYP,1971,14817.3125,0.0,14817.314
CYP,1972,16578.896,0.0,16578.896
CYP,1973,17702.572,0.0,17702.572
CYP,1974,15746.498,0.0,15746.498
CYP,1975,13225.367,0.0,13225.367
CYP,1976,13366.282,0.0,13366.282
CYP,1977,14924.848,0.0,14924.848
CYP,1978,15127.761,0.0,15127.761
CYP,1979,15176.443,0.0,15176.443
CYP,1980,15130.458,0.0,15130.458
CYP,1981,14342.979,0.0,14342.979
CYP,1982,16968.06,0.0,16968.06
CYP,1983,17570.262,0.0,17570.262
CYP,1984,17524.965,0.0,17524.965
CYP,1985,18540.297,0.0,18540.299
CYP,1986,19024.035,0.0,19024.035
CYP,1987,22887.57,0.0,22887.57
CYP,1988,23283.676,0.0,23283.676
CYP,1989,23549.453,0.0,23549.455
CYP,1990,24444.53,0.0,24444.53
CYP,1991,24418.672,0.0,24418.676
CYP,1992,28128.941,0.0,28128.943
CYP,1993,28680.846,0.0,28680.846
CYP,1994,28103.857,0.0,28103.86
CYP,1995,29255.7,0.0,29255.701
CYP,1996,29094.268,0.0,29094.268
CYP,1997,28804.805,0.0,28804.809
CYP,1998,30007.21,0.0,30007.21
CYP,1999,31000.758,0.0,31000.758
CYP,2000,31912.984,0.0,31912.984
CYP,2001,31725.172,0.0,31725.174
CYP,2002,30732.92,0.0,30732.92
CYP,2003,32076.912,0.0,32076.912
CYP,2004,30653.34,2.1350994,30655.473
CYP,2005,33739.426,2.5418835,33741.973
CYP,2006,32600.062,4.137275,32604.191
CYP,2007,32560.555,9.653514,32579.771
CYP,2008,32628.193,43.686348,32822.43
CYP,2009,31261.156,88.52602,31506.953
CYP,2010,29808.443,192.25307,30146.273
CYP,2011,28841.889,448.51083,29451.955
CYP,2012,26538.066,628.7554,27326.793
CYP,2013,23299.3,783.2957,24232.332
CYP,2014,23190.746,752.66974,24039.48
CYP,2015,23557.355,928.2512,24580.83
CYP,2016,25436.861,971.3986,26494.057
CYP,2017,25907.795,981.1297,26971.418
CYP,2018,25518.63,1029.8,26633.77
CYP,2019,25210.375,1130.4069,26442.418
CYP,2020,21326.21,1293.9241,22852.852
CZE,1965,47633.9,680.1592,48314.06
CZE,1966,47890.797,639.1847,48529.977
CZE,1967,47090.62,574.7464,47665.37
CZE,1968,49186.14,444.07068,49630.21
CZE,1969,51314.95,362.01773,51676.97
CZE,1970,53269.44,516.2812,53785.727
CZE,1971,56040.957,363.87952,56404.84
CZE,1972,56145.81,379.4062,56525.215
CZE,1973,56257.69,322.86948,56580.562
CZE,1974,56299.605,539.9897,56839.598
CZE,1975,58243.77,535.0219,58778.79
CZE,1976,59620.344,423.8488,60044.2
CZE,1977,61100.316,573.3549,61673.676
CZE,1978,61690.785,530.73346,62221.52
CZE,1979,61938.887,662.0681,62600.957
CZE,1980,59760.3,690.7279,60451.035
CZE,1981,59329.082,592.61456,59921.703
CZE,1982,58683.156,479.72797,59162.89
CZE,1983,58701.348,475.21252,59231.668
CZE,1984,60482.098,372.64844,61196.086
CZE,1985,60157.984,479.61298,61297.793
CZE,1986,59747.395,538.434,61979.355
CZE,1987,59755.094,707.5249,63410.016
CZE,1988,59818.516,602.3517,63674.71
CZE,1989,57829.645,471.47693,61720.625
CZE,1990,49275.94,333.26874,53075.812
CZE,1991,44645.07,312.5351,48298.723
CZE,1992,43066.254,402.06732,46841.38
CZE,1993,42494.316,460.66815,46431.316
CZE,1994,41106.152,513.84906,45195.5
CZE,1995,43068.957,699.4709,47151.668
CZE,1996,44625.66,656.0473,48847.99
CZE,1997,42795.09,642.1682,46922.652
CZE,1998,41355.676,584.75024,45623.3
CZE,1999,39363.71,697.7142,43809.21
CZE,2000,41854.895,669.1695,46359.77
CZE,2001,42566.234,750.28284,47432.22
CZE,2002,41477.52,864.9349,47540.258
CZE,2003,42569.887,545.11475,50209.438
CZE,2004,43518.805,750.53986,51398.594
CZE,2005,43038.887,870.15875,50521.36
CZE,2006,43455.23,1000.6308,51377.707
CZE,2007,42793.555,970.0726,50653.902
CZE,2008,41403.492,1065.8383,49490.605
CZE,2009,38755.27,1322.4255,47292.0
CZE,2010,40049.055,1646.8212,49078.758
CZE,2011,38342.86,2044.5786,47852.355
CZE,2012,37372.195,2278.7107,47545.832
CZE,2013,36076.68,2613.9941,46644.07
CZE,2014,35210.055,2576.1033,45631.61
CZE,2015,35170.96,2638.5647,44727.555
CZE,2016,35267.3,2622.2988,44103.605
CZE,2017,36199.363,2680.8909,46098.492
CZE,2018,35774.418,2611.782,45937.516
CZE,2019,34942.38,2773.3538,45351.72
CZE,2020,31571.21,2808.9438,41980.625
CZE,2021,33715.67,2880.952,44337.355
DNK,1965,34929.06,15.542367,34944.6
DNK,1966,39400.824,16.029001,39416.855
DNK,1967,39309.203,15.2903385,39324.496
DNK,1968,40800.168,12.756765,40812.92
DNK,1969,46563.37,13.286727,46576.66
DNK,1970,49343.9,14.4156475,49358.32
DNK,1971,46362.65,14.332609,46376.98
DNK,1972,48638.29,14.247461,48652.535
DNK,1973,46799.402,14.169237,46813.57
DNK,1974,42364.117,14.098883,42378.22
DNK,1975,41551.785,12.276428,41564.062
DNK,1976,45559.625,11.062273,45570.688
DNK,1977,46345.57,15.090799,46360.664
DNK,1978,46884.54,17.3617,46901.902
DNK,1979,46691.863,20.217688,46712.082
DNK,1980,45426.53,25.731012,45452.266
DNK,1981,40786.43,26.530495,40812.965
DNK,1982,38984.47,28.14856,39012.62
DNK,1983,37044.58,55.52643,37100.105
DNK,1984,37685.594,57.175884,37742.77
DNK,1985,42477.383,69.29082,42546.68
DNK,1986,43369.555,120.868484,43490.426
DNK,1987,41754.273,155.34167,41909.617
DNK,1988,41179.656,237.00626,41416.664
DNK,1989,37802.92,338.27975,38141.203
DNK,1990,38759.516,497.18076,39256.695
DNK,1991,44482.83,658.5099,45141.344
DNK,1992,41288.05,860.1882,42148.242
DNK,1993,43482.887,1051.9052,44534.793
DNK,1994,46562.387,1014.4045,47576.793
DNK,1995,45458.383,1076.5017,46534.887
DNK,1996,53947.266,1206.6161,55153.883
DNK,1997,48150.04,1684.8604,49834.9
DNK,1998,45636.86,2238.5432,47875.402
DNK,1999,43758.543,2492.4995,46251.043
DNK,2000,41144.105,3142.428,44286.53
DNK,2001,40974.938,3275.657,44250.59
DNK,2002,40237.49,3779.7397,44017.227
DNK,2003,42821.574,4475.641,47297.215
DNK,2004,39387.844,5233.7163,44621.56
DNK,2005,37562.76,5360.6343,42923.39
DNK,2006,42056.402,4993.2373,47057.895
DNK,2007,38939.316,5525.1396,44476.73
DNK,2008,37246.25,5374.17,42633.195
DNK,2009,34609.934,5325.406,39955.418
DNK,2010,35297.324,6560.227,41915.508
DNK,2011,31825.041,7356.1206,39450.004
DNK,2012,28341.8,7620.979,36404.7
DNK,2013,29323.793,8094.055,37861.13
DNK,2014,27055.6,8993.219,36507.777
DNK,2015,25296.566,9360.165,35109.465
DNK,2016,25732.299,9063.992,35249.965
DNK,2017,24131.152,10689.38,35277.18
DNK,2018,24051.84,10082.696,34583.81
DNK,2019,22208.64,11067.527,33746.93
DNK,2020,18252.582,11147.838,29909.053
DNK,2021,18821.158,12506.809,31864.82
ECU,1965,1484.0002,137.95038,1621.9507
ECU,1966,1504.7495,153.34389,1658.0934
ECU,1967,1578.3721,164.08981,1742.4618
ECU,1968,1831.9188,166.4862,1998.405
ECU,1969,1883.1025,179.47908,2062.5818
ECU,1970,2199.443,194.02756,2393.4707
ECU,1971,2350.8718,204.86296,2555.735
ECU,1972,2394.2822,201.39793,2595.6802
ECU,1973,2509.6035,191.39938,2701.003
ECU,1974,2851.818,213.92952,3065.7476
ECU,1975,2758.4983,261.33463,3019.833
ECU,1976,2989.4175,244.91954,3234.3374
ECU,1977,3522.6575,219.80455,3742.4624
ECU,1978,3506.5417,303.2624,3809.8042
ECU,1979,3597.5447,264.62686,3862.1716
ECU,1980,4454.314,316.92996,4771.244
ECU,1981,4878.9033,275.78152,5154.685
ECU,1982,5210.2964,308.7161,5519.0127
ECU,1983,4689.674,578.56396,5268.2383
ECU,1984,4655.9785,1059.5112,5715.49
ECU,1985,5540.3726,1047.7247,6588.0977
ECU,1986,5483.864,1250.0864,6733.9507
ECU,1987,5380.812,1388.9313,6769.7437
ECU,1988,6198.808,1431.3671,7630.176
ECU,1989,6248.524,1434.7357,7683.26
ECU,1990,6338.516,1411.0814,7749.598
ECU,1991,6964.9375,1404.5531,8369.491
ECU,1992,6805.118,1347.4918,8152.6104
ECU,1993,6741.403,1543.2292,8284.632
ECU,1994,7130.0444,1710.7899,8840.834
ECU,1995,6881.2236,1319.8506,8201.072
ECU,1996,7571.4985,1592.9558,9164.455
ECU,1997,8416.842,1611.7576,10028.598
ECU,1998,8328.538,1576.9623,9905.5
ECU,1999,7171.19,1709.749,8880.938
ECU,2000,6464.374,1782.4662,8246.841
ECU,2001,6594.5835,1617.0675,8211.652
ECU,2002,6284.884,1680.2617,7965.1455
ECU,2003,6449.2974,1565.5819,8014.88
ECU,2004,6848.2007,1578.7887,8426.991
ECU,2005,7312.161,1455.0614,8767.223
ECU,2006,7633.25,1481.2538,9114.505
ECU,2007,7577.7183,1842.2983,9420.017
ECU,2008,7648.416,2235.4958,9883.912
ECU,2009,7687.909,1795.053,9482.963
ECU,2010,8701.494,1649.9795,10353.474
ECU,2011,8729.109,2074.4421,10805.038
ECU,2012,9002.516,2228.6748,11233.191
ECU,2013,9431.035,1983.9827,11416.987
ECU,2014,9771.43,2041.3867,11816.219
ECU,2015,9324.604,2280.373,11610.723
ECU,2016,8698.032,2693.4875,11399.546
ECU,2017,8336.895,3301.925,11652.815
ECU,2018,8774.213,3313.8625,12100.16
ECU,2019,8297.401,3870.566,12183.461
ECU,2020,6610.9526,3735.9443,10367.321
ECU,2021,8023.0234,3849.0164,11896.498
EGY,1965,2808.4556,166.22182,2974.6772
EGY,1966,2880.6257,170.72438,3051.35
EGY,1967,2368.8135,179.43834,2548.252
EGY,1968,2416.6606,267.22934,2683.8901
EGY,1969,1811.2345,347.11508,2158.3496
EGY,1970,2230.0723,398.63367,2628.706
EGY,1971,2223.7217,419.7267,2643.4487
EGY,1972,2450.442,420.12766,2870.5696
EGY,1973,2244.9773,410.48236,2655.4597
EGY,1974,2476.934,476.82825,2953.7622
EGY,1975,2687.323,517.9986,3205.3218
EGY,1976,3151.5928,596.89594,3748.4888
EGY,1977,3315.818,658.6013,3974.4197
EGY,1978,3391.0803,706.2634,4097.344
EGY,1979,3698.3936,666.39575,4364.79
EGY,1980,4175.615,662.5382,4838.154
EGY,1981,4697.0366,672.6216,5369.6577
EGY,1982,5163.4165,673.1312,5836.548
EGY,1983,5528.36,612.92584,6141.286
EGY,1984,5929.704,584.994,6514.698
EGY,1985,6031.654,540.62317,6572.278
EGY,1986,6024.1235,515.9059,6540.03
EGY,1987,6247.1475,501.93137,6749.079
EGY,1988,6183.779,480.8104,6664.5884
EGY,1989,6337.4766,503.04904,6840.5264
EGY,1990,6325.1743,514.39484,6839.5693
EGY,1991,6263.516,500.2728,6763.7896
EGY,1992,6061.888,483.0623,6544.951
EGY,1993,5914.8965,486.19,6401.0874
EGY,1994,6077.2573,505.331,6582.588
EGY,1995,6307.3936,515.7584,6823.153
EGY,1996,6517.4634,517.92816,7035.391
EGY,1997,6652.7656,519.5519,7172.319
EGY,1998,6786.5815,522.93585,7309.517
EGY,1999,7110.927,569.01874,7679.946
EGY,2000,7375.0947,590.7526,7965.8477
EGY,2001,7555.3794,588.46686,8143.846
EGY,2002,7645.44,557.44995,8202.89
EGY,2003,7999.052,504.9414,8503.993
EGY,2004,8302.405,495.74432,8798.149
EGY,2005,8368.58,476.3626,8844.943
EGY,2006,8663.595,472.55008,9136.1455
EGY,2007,9030.8,511.78354,9542.584
EGY,2008,9384.012,537.15546,9921.167
EGY,2009,9594.103,483.79922,10077.901
EGY,2010,9801.154,457.72223,10258.876
EGY,2011,10061.045,455.53012,10516.576
EGY,2012,10241.612,446.8069,10688.42
EGY,2013,9934.931,433.09143,10368.022
EGY,2014,9581.468,418.14926,9999.618
EGY,2015,9513.098,430.44125,9943.54
EGY,2016,9853.392,424.63327,10278.024
EGY,2017,10066.395,405.2517,10471.6455
EGY,2018,9866.835,417.0534,10283.889
EGY,2019,9406.714,512.83026,9919.544
EGY,2020,8552.751,600.90295,9153.654
EGY,2021,9044.653,600.97784,9645.631
EST,1985,77633.625,0.0,77633.625
EST,1986,76745.1,0.0,76745.1
EST,1987,77318.375,0.0,77318.38
EST,1988,75425.12,0.0,75425.12
EST,1989,77309.28,0.0,77309.29
EST,1990,81220.125,0.0,81220.125
EST,1991,74559.61,0.0,74559.61
EST,1992,52836.1,0.0,52836.098
EST,1993,44924.79,0.0,44924.797
EST,1994,46444.0,0.0,46444.0
EST,1995,42777.78,13.193124,42790.97
EST,1996,46001.223,11.133028,46012.348
EST,1997,45728.05,17.958452,45746.02
EST,1998,41308.707,27.145493,41335.85
EST,1999,38250.0,35.724926,38285.723
EST,2000,39585.766,40.28717,39626.06
EST,2001,41607.227,40.107872,41647.34
EST,2002,41689.055,78.13919,41767.21
EST,2003,45734.285,100.96816,45835.254
EST,2004,46911.7,135.22575,47046.934
EST,2005,47349.848,238.19603,47589.336
EST,2006,46997.305,280.86493,47287.53
EST,2007,54689.203,324.07025,55017.605
EST,2008,50285.984,429.10822,50750.434
EST,2009,42756.426,1226.3083,43997.6
EST,2010,52456.184,2412.756,54935.6
EST,2011,52215.996,2710.4856,54965.695
EST,2012,52118.883,3403.2217,55555.875
EST,2013,55907.77,2766.05,58702.074
EST,2014,53128.703,3103.1965,56277.215
EST,2015,48594.438,3423.7578,52040.848
EST,2016,50154.633,3446.1414,53617.74
EST,2017,55318.86,4057.0618,59397.727
EST,2018,54168.766,4408.917,58728.527
EST,2019,42241.527,4673.121,47141.387
EST,2020,37603.08,6244.1133,44164.316
EST,2021,42158.06,7102.567,49581.465
FIN,1965,19223.074,6059.329,25282.402
FIN,1966,21971.584,6699.55,28671.135
FIN,1967,22544.412,7464.0547,30008.465
FIN,1968,25717.553,6702.024,32419.574
FIN,1969,30070.984,5592.123,35663.105
FIN,1970,33331.47,6113.6094,39445.08
FIN,1971,33604.465,6847.3696,40451.836
FIN,1972,35780.957,6615.096,42396.055
FIN,1973,39753.0,6704.5054,46457.51
FIN,1974,36323.125,8008.115,44331.24
FIN,1975,37175.73,7662.7485,44838.48
FIN,1976,41477.363,5933.234,47410.6
FIN,1977,40817.53,7601.497,50001.098
FIN,1978,43714.566,6097.025,51746.727
FIN,1979,45062.91,6746.585,55796.52
FIN,1980,44913.945,6321.2793,55375.46
FIN,1981,38653.316,8411.97,55674.52
FIN,1982,36860.36,8018.4023,54671.883
FIN,1983,35273.086,8270.277,53826.316
FIN,1984,36872.926,8024.3057,55787.406
FIN,1985,39893.465,7440.0625,58288.6
FIN,1986,40387.418,7449.2686,58767.06
FIN,1987,42201.844,8271.097,61696.87
FIN,1988,41988.13,7987.9995,61114.883
FIN,1989,42560.3,7761.2256,61157.164
FIN,1990,44149.336,9741.237,64748.938
FIN,1991,43960.652,10967.082,65893.164
FIN,1992,42550.41,11995.887,65309.87
FIN,1993,42845.906,11620.38,65549.23
FIN,1994,46854.13,10905.784,68518.14
FIN,1995,42845.74,11614.075,65060.12
FIN,1996,46502.297,10496.511,67885.57
FIN,1997,45068.73,11765.111,68485.625
FIN,1998,44215.336,14359.096,70731.56
FIN,1999,44008.195,12451.97,69215.96
FIN,2000,43306.41,13681.06,69437.02
FIN,2001,45737.195,12539.285,70776.586
FIN,2002,47297.496,11543.171,70969.81
FIN,2003,52482.8,11064.066,75814.09
FIN,2004,48446.055,14685.908,75276.81
FIN,2005,42560.824,13264.801,68151.414
FIN,2006,48095.78,12780.289,72884.914
FIN,2007,46554.574,13653.708,72360.16
FIN,2008,42099.242,15577.376,69455.76
FIN,2009,39840.453,12289.201,64071.47
FIN,2010,44262.723,13620.482,69325.516
FIN,2011,39869.89,13622.581,65007.19
FIN,2012,35927.0,15717.376,62931.297
FIN,2013,37185.96,14247.822,62910.227
FIN,2014,34172.004,14953.815,60472.64
FIN,2015,32096.895,16907.242,60087.457
FIN,2016,33719.62,16182.057,60865.188
FIN,2017,31900.504,17085.14,59514.53
FIN,2018,32643.19,17357.646,60603.01
FIN,2019,30917.521,17320.863,59288.46
FIN,2020,27184.924,18814.496,56723.977
FIN,2021,27203.809,20123.209,58140.59
FRA,1965,24258.104,2877.9392,27188.887
FRA,1966,24274.006,3196.6921,27552.006
FRA,1967,26131.254,2767.561,29018.592
FRA,1968,27106.203,3062.7078,30345.229
FRA,1969,29750.623,3193.5447,33148.113
FRA,1970,31965.887,3403.9673,35690.594
FRA,1971,33340.906,2921.5176,36781.766
FRA,1972,35274.16,2902.7405,38982.23
FRA,1973,38369.957,2817.488,41995.258
FRA,1974,36883.1,3284.029,40967.3
FRA,1975,33921.562,3474.894,38383.664
FRA,1976,37019.227,2806.4766,40675.473
FRA,1977,35720.605,4347.137,41029.625
FRA,1978,37152.89,3886.5232,42664.383
FRA,1979,37828.234,3764.599,43715.047
FRA,1980,35802.59,3914.925,42953.19
FRA,1981,32725.889,4040.2947,42298.99
FRA,1982,30889.441,3931.628,40510.715
FRA,1983,29960.41,3852.5142,41311.094
FRA,1984,28974.951,3636.067,42504.71
FRA,1985,28712.469,3446.822,43698.19
FRA,1986,28085.508,3460.804,44570.465
FRA,1987,27758.098,3878.2788,45176.926
FRA,1988,27396.719,4179.7427,45559.19
FRA,1989,27981.564,2570.5996,45905.73
FRA,1990,28384.557,2931.7527,47114.28
FRA,1991,30151.54,3125.4175,49874.69
FRA,1992,29503.777,3706.9573,50099.133
FRA,1993,28149.97,3480.3896,49941.85
FRA,1994,27113.844,4210.9272,49172.934
FRA,1995,27606.43,3925.5178,50173.4
FRA,1996,28719.037,3569.0667,51854.156
FRA,1997,28089.545,3467.1616,50958.523
FRA,1998,29595.703,3358.6633,51909.617
FRA,1999,29524.66,3885.1262,52580.84
FRA,2000,29313.787,3572.3638,52966.594
FRA,2001,29237.416,3946.9763,53298.863
FRA,2002,28591.104,3238.0798,52433.273
FRA,2003,28967.342,3139.5588,52657.883
FRA,2004,28983.715,3149.588,52754.13
FRA,2005,28798.316,2795.1843,52097.117
FRA,2006,28090.19,3064.4114,51332.477
FRA,2007,27315.38,3325.7244,50095.92
FRA,2008,26923.023,3811.0188,49932.984
FRA,2009,25569.209,3611.5918,46864.535
FRA,2010,25782.459,3946.2603,48006.332
FRA,2011,23945.523,3298.0674,45898.812
FRA,2012,23787.51,4176.7754,45710.95
FRA,2013,23700.156,4812.1255,46007.508
FRA,2014,21465.91,4591.8296,43901.973
FRA,2015,21827.764,4465.7085,44008.406
FRA,2016,22225.053,4735.4863,43146.97
FRA,2017,22405.547,4459.287,42724.67
FRA,2018,21844.285,5268.273,43422.832
FRA,2019,21498.129,5254.246,42424.598
FRA,2020,18683.695,5642.778,38155.89
FRA,2021,20192.297,5535.2085,40488.656
DEU,1965,38415.56,630.46985,39050.4
DEU,1966,38168.234,676.69934,38854.75
DEU,1967,37794.227,638.0515,38477.32
DEU,1968,40123.46,643.56244,40831.562
DEU,1969,43136.92,519.79626,43836.29
DEU,1970,45185.83,699.71356,46120.895
DEU,1971,45635.867,547.46606,46407.992
DEU,1972,47059.188,537.892,47940.64
DEU,1973,49634.34,615.1854,50686.188
DEU,1974,48605.73,707.0847,49834.66
DEU,1975,46387.453,688.2121,47948.027
DEU,1976,49615.51,574.5424,51259.42
DEU,1977,49016.83,715.5292,51228.902
DEU,1978,50840.336,749.3453,53184.246
DEU,1979,53599.043,756.81415,56251.914
DEU,1980,51664.797,805.5868,54498.168
DEU,1981,49644.86,832.1735,52870.703
DEU,1982,47509.066,826.0129,51056.168
DEU,1983,48175.17,776.7313,51807.598
DEU,1984,49132.043,772.0567,53720.094
DEU,1985,49462.777,730.3256,55260.105
DEU,1986,49154.668,771.34814,54685.0
DEU,1987,48971.855,829.486,54951.07
DEU,1988,48372.57,823.5053,54866.223
